date,symbol,momentum_126,momentum_252,reversal_21,low_vol_63,trend_strength,forward_return_21,composite_alpha
2015-12-23,QQQ,-0.11583583221879445,0.09804098717090826,0.10335045842105994,-0.2263403074327044,-0.009227801726107487,0.07607010170950446,-0.48416355370965947
2015-12-23,IWM,0.226532497636168,0.2363944648577303,0.019379056682006568,-0.25080099666363775,0.13338497976994002,0.023548997509650338,0.42041282681442516
2015-12-23,EFA,-0.0019103409652566627,0.07837501159831728,0.02534423661282237,-0.16405827694783656,0.01046104821500271,-0.010722412716777763,-0.23269277773390643
2015-12-23,EEM,-0.04165118606511564,0.10073756122315602,0.01708159825330513,-0.22204018425009656,0.004545472679792439,0.05761965092917043,-0.5276958350559073
2015-12-23,TLT,0.12624426809103073,0.43261355630482057,-0.014703577863391937,-0.11597797080254815,0.13745384953708562,0.040840465552555605,0.9870127074698931
2015-12-23,GLD,0.09180212828675272,0.08296203218078224,0.032501608856302044,-0.17022923644716298,0.04224414347170158,0.03606725229513352,0.024413255491775303
2015-12-23,DBC,0.2059920670175015,0.12586646319092631,0.07999862859038231,-0.27554677660192806,0.11826416684944907,-0.0033054527837649283,0.24082573084498957
2015-12-24,SPY,-0.008312255804111879,-0.011022941970310507,0.02319187877095852,-0.18173153420798732,0.017326836892048503,0.031042709528365187,-0.42884951111232156
2015-12-24,QQQ,-0.08817441258030645,0.1257999614416856,0.07529918687435078,-0.23330299194619353,-0.0102659146194366,0.04154576814180411,-0.5239304976291823
2015-12-24,IWM,0.22150728888443894,0.229871073269323,0.016729944886711534,-0.25080672751744604,0.13357627454240917,0.009016378951496318,0.4509786661865034
2015-12-24,EFA,-0.00810439371026983,0.07368820134993537,0.028299380500768745,-0.1634442953641012,0.009364232039347886,0.0012298549846199158,-0.24286906467162422
2015-12-24,EEM,-0.03429260073235363,0.09374197079350766,0.024112896146828322,-0.22063937281269885,0.0013877119110294878,0.06694506957016078,-0.5251589450825815
2015-12-24,TLT,0.10202489238434298,0.4341848934342232,-0.009248069858765806,-0.11938513481329253,0.13652158265583525,0.06065363043413918,0.974214333600133
2015-12-24,GLD,0.09584487021585919,0.08159107781019626,0.038830929733046915,-0.17037074072440733,0.04046361128961129,0.04248694641386708,0.0705545253957657
2015-12-24,DBC,0.14352847143217207,0.10655059936473266,0.10293224524519407,-0.27119984999803665,0.11563546544515568,-0.0006972055579752556,0.2250604933133075
2015-12-25,SPY,0.0048501850339681685,0.015884412542621407,0.012742545799421245,-0.18240245565961483,0.016570348991877815,0.0057090035416602625,-0.399304042758069
2015-12-25,QQQ,-0.0628093429925114,0.15466515068570086,0.05474228183402319,-0.2278146398953781,-0.011647221039598588,0.008381142256256968,-0.49293292620666707
2015-12-25,IWM,0.2176955695532654,0.27857184367726084,-0.00662954953740047,-0.25000404738529397,0.1335113674782864,0.01331770391014686,0.4682250365481492
2015-12-25,EFA,-0.014075415372720945,0.06332272768075331,0.04271556449896685,-0.16494601384315224,0.008156961182709255,0.004152526315591931,-0.2447175799232681
2015-12-25,EEM,-0.04049865635533878,0.10435011487758761,0.010593546091081762,-0.21414987386345538,-0.0022195688456149165,0.06686007427830098,-0.5540438316233101
2015-12-25,TLT,0.09230906769241964,0.42380308095922636,-0.0012800113714324102,-0.11966701984685203,0.13554906369624442,0.062081223531661456,0.9732749904701924
2015-12-25,GLD,0.09253636725912218,0.06003012086913451,0.03273644365641171,-0.17100760180392394,0.038931936314061,0.023717192259075537,0.013654399303208905
2015-12-25,DBC,0.1473120758512172,0.11025272073486869,0.10869670629787387,-0.2705932685237029,0.1132112177685769,-0.0016961496612964977,0.23584395418976337
2015-12-28,SPY,0.018065379943956517,0.02971259314111152,-0.008877734492058753,-0.18252924214729416,0.01585071876806543,0.022577468064026274,-0.4267806120153594
2015-12-28,QQQ,-0.04194877152151488,0.18793207694120784,0.022899399256382735,-0.2272711273448587,-0.012839544984970974,0.010324397254648954,-0.48400212282297456
2015-12-28,IWM,0.25173142021506734,0.2876645916172349,-0.043121393864836266,-0.24996551891446506,0.13366780204330775,-0.003455776501669061,0.45146714956784884
2015-12-28,EFA,0.010867335132689115,0.08636281261326562,0.01285191118202278,-0.16652145667514542,0.0071691247844216655,0.0003688535605026466,-0.2533333284707144
2015-12-28,EEM,-0.01125796947759572,0.14065546145528285,-0.0038159455296566946,-0.21212647673923263,-0.005399053908262119,0.06735337644802852,-0.48824993693842156
2015-12-28,TLT,0.11039782749791938,0.43313311090965523,-0.011320702713327524,-0.12084831270437511,0.13463715581558233,0.05518169775826376,0.9980821119595487
2015-12-28,GLD,0.08689967347422822,0.08673693941738603,0.035158448992191116,-0.17019063227462802,0.03768534435539306,0.033640687645170475,0.05259871284650387
2015-12-28,DBC,0.1422052412441832,0.1324511287543393,0.06721774061282182,-0.27361457930680977,0.11134976627821924,-0.01049998884987291,0.1502180258735686
2015-12-29,SPY,0.019603394109985794,0.025838782410359196,-0.021636579972116543,-0.18250357161803912,0.015050706891508003,0.024692883002908728,-0.43945941159515706
2015-12-29,QQQ,-0.04750722791833528,0.2152743220669704,0.023371119505580018,-0.22885730369493093,-0.013734646598009492,0.007431685075973471,-0.4445454797897975
2015-12-29,IWM,0.25806650014185695,0.28400236510019283,-0.05443869732915729,-0.24447219279588803,0.13431785717688016,-0.020805012442793203,0.4577058480375273
2015-12-29,EFA,-0.008727903253505365,0.07927174979492713,0.013767072198359043,-0.16645750862316439,0.0060609703350571476,0.027020607754103976,-0.27826052071195206
2015-12-29,EEM,-0.01689876932599077,0.13477054128221289,-0.006572430861864431,-0.21232996319476194,-0.008422713375965785,0.062073955760394206,-0.5032894363476308
2015-12-29,TLT,0.0980282282348739,0.43411513683195646,0.0006675216890601465,-0.12020693555190223,0.1337857625134944,0.06859839817345437,1.0298942562129672
2015-12-29,GLD,0.07448316881650019,0.08493729898823021,0.034830287347172306,-0.17065320975475268,0.036389316193515375,0.029069014329953236,0.03488772191621556
2015-12-29,DBC,0.12373214615526695,0.1556633218872827,0.062017078644467816,-0.26828688947608775,0.10993578304261487,-0.003662969170794228,0.14306702227782725
2015-12-30,SPY,0.013157271423402284,0.03526282073728648,-0.012144261053784744,-0.1846071138328619,0.01398118065632814,0.042836038420023925,-0.39413584656749723
2015-12-30,QQQ,-0.04942243065738727,0.20109973435122375,0.008896686578014679,-0.22947477912015599,-0.014857382812548336,0.032273829810625765,-0.47557439304430327
2015-12-30,IWM,0.24678151626344902,0.2484671820256501,-0.04606981294842938,-0.24666777638869833,0.13446795174908388,0.0239139634761536,0.41307926219621666
2015-12-30,EFA,-0.017558510013508055,0.06968797428577989,0.006388071392707251,-0.16584492649384103,0.004836342076408595,0.02926412813821111,-0.29840230885985164
2015-12-30,EEM,-0.04012642085383533,0.15576884900940957,-0.027337398284321246,-0.21182693160143723,-0.011228574447033735,0.04854544861191967,-0.5490250027939012
2015-12-30,TLT,0.09575963618980521,0.4517218067747282,-0.020913973611033976,-0.1199612744985833,0.13301193296651181,0.07071852222842478,1.0202932765447095
2015-12-30,GLD,0.06992961418143895,0.10520839920928449,0.029458711405308202,-0.17132453334219985,0.03506380189532976,0.014447330095743283,0.06753525626590363
2015-12-30,DBC,0.13603466618735083,0.16838988631446838,0.06091916450688262,-0.26798011758643137,0.10839133172918469,0.0059413747864029975,0.21622975625872298
2015-12-31,SPY,0.03716183326108591,0.04164303762292665,-0.01428104699616961,-0.18510614161324804,0.013065550142524751,0.025842920887364063,-0.34270643327757255
2015-12-31,QQQ,-0.028962018470994777,0.20321093232873788,-0.004290319582768154,-0.23070983358002498,-0.01577359843238224,-0.00256981675092649,-0.46902302061368745
2015-12-31,IWM,0.24759826164695542,0.2312291320007689,-0.025591767634414175,-0.2469560261719273,0.13460577744587177,0.016482050021189965,0.45719261193824856
2015-12-31,EFA,-0.013021281370385496,0.041052143639107364,0.02579683527071852,-0.1647682564621394,0.0037770575069466794,0.04388785415052188,-0.25587289276788033
2015-12-31,EEM,-0.019198206837354626,0.15253601204078726,-0.05951859203291732,-0.21049653048196823,-0.013677874170018423,0.009725034249999709,-0.62371291854872
2015-12-31,TLT,0.10581772512020438,0.441676392070657,-0.03188274915142375,-0.11998854813186116,0.13226450157322267,0.06846338404298535,0.9840038370615789
2015-12-31,GLD,0.06063297689701819,0.09175098075544352,0.026329307170760208,-0.168610248487524,0.03355240335397225,0.006453421826160488,0.04820959587437053
2015-12-31,DBC,0.17313443174508936,0.19955539455950277,0.009846320888666105,-0.26905981698474224,0.10683316706674151,-0.015497114746299334,0.20190922033366313
2016-01-01,SPY,0.06570194546997743,0.05637035233412946,-0.021556552634901305,-0.18576843306916227,0.012190559710014703,0.01833081585813212,-0.30702987275786314
2016-01-01,QQQ,-0.016031178565732773,0.2143644290630482,-0.02955148696073895,-0.230249432652362,-0.01648520380882823,-0.004442834905166726,-0.49831122304416997
2016-01-01,IWM,0.28390409937019023,0.22344444455338652,-0.022069724734571805,-0.2474840011143799,0.13490739304608979,0.020898347654515703,0.5039256400293359
2016-01-01,EFA,-0.02606736421908329,0.02864178139420903,0.02180523254453648,-0.1638342124503509,0.0028292219716874456,0.07359601839254659,-0.2926379689206054
2016-01-01,EEM,-0.022930185233850153,0.1105428777393036,-0.031670521984203504,-0.20962686539683142,-0.015897420827617803,0.017667616065763614,-0.6064881865785969
2016-01-01,TLT,0.09523009251040482,0.40670599287182974,-0.024376996640072868,-0.11876754893760982,0.1312205935464188,0.08195101006972005,0.9581128530053767
2016-01-01,GLD,0.049385617274279925,0.10432606487672524,0.0206048692079549,-0.16822924767392136,0.03213081145809649,0.01793269456729396,0.04195050216065288
2016-01-01,DBC,0.15898664617651614,0.17455074657042013,0.024772605449158824,-0.2675820118507923,0.10491252378356797,-0.009328536271107746,0.20047825610586964
2016-01-04,SPY,0.04366690932370987,0.03309429287498622,-0.010333907772522188,-0.1863337405231915,0.01121985443194884,0.03609456098241459,-0.3415402636142006
2016-01-04,QQQ,-0.026854539072491135,0.19969739151485788,-0.0389212429430843,-0.22978866310583,-0.01722693504497752,-0.012336087765143389,-0.5889138143694468
2016-01-04,IWM,0.25584101473732956,0.18656149385809728,-0.004179718136956279,-0.2449644429194977,0.1348223055102995,0.04048560409440416,0.5003981622971317
2016-01-04,EFA,-0.019514678116220763,0.02800019903273987,0.016669808626639915,-0.16477710066534665,0.001995614684467517,0.07360087163172802,-0.29830415578166375
2016-01-04,EEM,-0.0030238125236236035,0.111786430446144,-0.0231634556772633,-0.20977530103257003,-0.018014707309327305,0.0047755738210866205,-0.5418889747976752
2016-01-04,TLT,0.10320249066714982,0.4020559213017807,-0.021642122738284142,-0.11787864513427895,0.13031298146963444,0.0716599895990444,0.9796904124358822
2016-01-04,GLD,0.05608009854321061,0.0980080796281424,0.03296968268086975,-0.1682362940032524,0.03069969455499555,0.029568596595243246,0.11139268303723152
2016-01-04,DBC,0.18707448790673187,0.18959354605430856,-0.0008344942000990674,-0.2720709516432653,0.10317163989051514,-0.03494146801668929,0.17916595079274047
2016-01-05,SPY,0.034917669997962086,0.01855913241548901,-0.03260606345466299,-0.18633097320713746,0.010327719510457856,0.030699766671878237,-0.40965001049180455
2016-01-05,QQQ,-0.03723674913951247,0.1863087387694098,-0.06271979250514259,-0.22963587772593336,-0.01801273867228892,-0.026753305555251683,-0.6492526336049176
2016-01-05,IWM,0.21935295312848768,0.16848137810644648,-0.006029170582338095,-0.2469582053802637,0.1345649269490612,0.051156292607328346,0.429104813107182
2016-01-05,EFA,-0.02382482457812729,0.029367432217875633,0.007490764196000477,-0.16416634868880153,0.0012330743344572959,0.05228424413159849,-0.28915064696827936
2016-01-05,EEM,-0.007475881617397984,0.05710849597532053,-0.01992638513916578,-0.20989392808045715,-0.020129916651776103,0.021182501193557357,-0.5655847740507051
2016-01-05,TLT,0.09784423936876019,0.39278450667803555,-0.015045587175923636,-0.11796902832228258,0.12943954502028632,0.0680482047245563,1.0240559850134607
2016-01-05,GLD,0.0805512533417514,0.10056618655520455,0.023545227304333505,-0.16249411065539549,0.029883585774559185,0.025880453994361563,0.18268887862182248
2016-01-05,DBC,0.23144565884858825,0.19744757246444644,-0.01320889530681102,-0.27060686675902085,0.10187715425129329,-0.08047565051815986,0.2777883883732416
2016-01-06,SPY,0.019787245825215294,0.02096532425286224,-0.05017704850040183,-0.1804920475559052,0.009092056140721283,0.03347692623642784,-0.3994777706886106
2016-01-06,QQQ,-0.06335739064556001,0.1702153310271166,-0.07484941164842773,-0.22923822458941,-0.019133438222628474,-0.03078834196251523,-0.6585633356360655
2016-01-06,IWM,0.21374630320745092,0.1737137879869366,-0.04760211693496941,-0.24530013593946626,0.13415953681480564,0.03915474340424763,0.38591594518608063
2016-01-06,EFA,-0.03107017661415945,0.05051819917080169,-0.007221236235949613,-0.16321722484750645,0.0003210991232411864,0.044052224921086625,-0.2988103973666411
2016-01-06,EEM,-0.025142505239594937,0.055575087781457144,-0.01621154066485153,-0.20776027147935128,-0.022397938614117874,-0.0068619241100283945,-0.5469348197860008
2016-01-06,TLT,0.1047563050380873,0.3903494906481706,-0.005998471699379282,-0.11773922288492637,0.1286225754544137,0.07430248621756674,1.1282267357922016
2016-01-06,GLD,0.058956249537655214,0.08895472789694425,0.02251392632524707,-0.16288430612904375,0.029058475465449263,0.03712238336234819,0.11636663722319551
2016-01-06,DBC,0.15872369380791773,0.1621405327274048,0.038302834297601174,-0.2715901024910154,0.10068807341325381,-0.0628093042434198,0.2732770052758407
2016-01-07,SPY,0.012211814915987551,0.009839584948416746,-0.02488682305662482,-0.18029803994434518,0.00786709437648736,0.03662651076729273,-0.36396506636518916
2016-01-07,QQQ,-0.07654220464503125,0.17988154072359652,-0.06819199101561413,-0.23043061014978347,-0.019934429210830218,-0.04505624157635979,-0.7140267101139133
2016-01-07,IWM,0.164988837440053,0.17464517589858297,-0.03003630442548455,-0.24555030011188364,0.1338075697544998,0.023514656837639425,0.35282416906463276
2016-01-07,EFA,-0.03815976208339733,0.042178628411024155,2.7253487506539997e-05,-0.1639514338113805,-0.0004942214843421944,0.033244522134664,-0.28134410103871726
2016-01-07,EEM,-0.037237069311866544,0.06405326958575253,-0.008124559987636726,-0.20626910363726744,-0.024205343181017303,-0.012753331408623558,-0.512457756303463
2016-01-07,TLT,0.11420529404719115,0.3805083060521246,-0.004497065785154408,-0.11768513392058995,0.12786928680303689,0.08261936755352517,1.182528064470548
2016-01-07,GLD,0.04293975784079174,0.09438077848651205,0.004675964577019132,-0.1625974579229358,0.028179825350131305,0.03371333285158795,0.09362323367413536
2016-01-07,DBC,0.1520373253956646,0.15213203768408268,0.011974796116122843,-0.27147589063012934,0.09950681406029704,-0.07791703486128909,0.2428181666119662
2016-01-08,SPY,0.02241684954827816,0.01475751383143109,-0.04613262848075772,-0.17968418478642215,0.0065364076861398335,0.043388994001693604,-0.319181333483119
2016-01-08,QQQ,-0.09156709603240698,0.15023183229752868,-0.09196094559615586,-0.23163678977304414,-0.020946538885362576,-0.025549865135047978,-0.7674521260019208
2016-01-08,IWM,0.1615377228154884,0.1574547029100235,-0.036905314640321984,-0.24694816461501504,0.13312065481247992,0.0490937310187769,0.3612849363662847
2016-01-08,EFA,-0.03276645786571564,0.026710878842599373,-0.006672912654377416,-0.163948801648775,-0.0012506324606338381,0.03499348330361207,-0.27699166462759317
2016-01-08,EEM,-0.056033205582190604,0.06314879602605172,0.00508634238994099,-0.20651685163920794,-0.026124621746190346,-0.0005222980083208206,-0.4823476057981577
2016-01-08,TLT,0.1152056805121795,0.40471644440737653,-0.007841067188692152,-0.12021569578601334,0.12718347213073988,0.07403676922750702,1.221820961295648
2016-01-08,GLD,0.04090650891454439,0.083847482476753,0.010208638826758487,-0.16411937647983882,0.027059211314206966,0.052375715382968924,0.10987944795569123
2016-01-08,DBC,0.10550828263464962,0.1375501455753676,0.019406120148574013,-0.2718183385333814,0.09838467227828174,-0.07072050710615407,0.15298738429316663
2016-01-11,SPY,0.023710538939366144,0.010402131168337103,-0.05528165046882649,-0.17975307174809382,0.00522019704311294,0.04855198184972642,-0.33319942843989825
2016-01-11,QQQ,-0.09408033496580237,0.134793249679527,-0.09185390906431024,-0.2212088706403229,-0.021512251900079882,-0.021193198806439217,-0.7354079121063475
2016-01-11,IWM,0.17244626785611583,0.20689631748718074,-0.047911502366801084,-0.24944626499675615,0.1324942347252822,0.036305466685213394,0.3921706810924906
2016-01-11,EFA,-0.035989904537584216,0.03508353291978428,-0.0037155507844099933,-0.1640486079679614,-0.002115786947141096,0.029552014587988396,-0.25526573781118467
2016-01-11,EEM,-0.050996417284773,0.042300070222024866,-0.011819040912331324,-0.20127144207206868,-0.027530407978319293,0.0008329495316479196,-0.5243753976410048
2016-01-11,TLT,0.1302176366912886,0.42628442219494356,-0.01842903191729306,-0.1207850025872159,0.12648351969591576,0.06347564330344158,1.207612927777886
2016-01-11,GLD,0.03916235619391717,0.09224869463191587,7.645971264047535e-05,-0.16317406158728393,0.026191495258216735,0.035585965713948786,0.08697066386624049
2016-01-11,DBC,0.10950539069440834,0.11952319902917385,0.043109988732531024,-0.26897304592986315,0.09626434250780735,-0.047345140479395864,0.16149420326181746
2016-01-12,SPY,0.025982344938658697,0.008812770369096556,-0.03129551217388382,-0.17972754561403614,0.003925225595262205,0.04447470338966242,-0.3556665732466355
2016-01-12,QQQ,-0.06345274344208096,0.13414706694090195,-0.07568199539555409,-0.22103287435394942,-0.021970506665292655,-0.024317447596674313,-0.7137772308778036
2016-01-12,IWM,0.17989644425338525,0.1925873911550704,-0.034529409438649905,-0.2505362803129059,0.13171670389927592,0.06348861682695994,0.3804783274640687
2016-01-12,EFA,-0.028930597491002574,0.02571357317150702,0.01790785936281214,-0.16468109704491032,-0.0031396312041340746,0.04316510406784224,-0.2905776756817087
2016-01-12,EEM,-0.01220210156175816,0.03988767325444975,0.006605120299398415,-0.20152477394958856,-0.0289035441512413,-0.003123303708316927,-0.4851028243038174
2016-01-12,TLT,0.1395161283863926,0.3945124789893317,-0.004132006856802484,-0.12098966761739209,0.1258187849097574,0.06997684915120583,1.1960697769166968
2016-01-12,GLD,0.05093369464977915,0.10547270525805752,0.004921367384400299,-0.159992357190301,0.02568249235246567,0.003355394572258197,0.0925474924567731
2016-01-12,DBC,0.126932254332067,0.11283001371485568,0.05761814850834235,-0.26864752793835067,0.09429048836674192,-0.0661144654770679,0.1760287072724272
2016-01-13,SPY,0.022278178264133475,0.018126741102497013,-0.0038168473401094527,-0.1796105115338323,0.002620088451997127,0.06197526091228123,-0.32759882355504366
2016-01-13,QQQ,-0.08703303545122665,0.1322969308790347,-0.04601494373353132,-0.22082900250754867,-0.022403516915596167,-0.016801072345948076,-0.7427734953882299
2016-01-13,IWM,0.2005104532327564,0.19394504484863595,0.003245254810192444,-0.2489425026902177,0.13114803451407342,0.08475894372500448,0.4442077140553244
2016-01-13,EFA,-0.024643209464522253,0.04909970847326228,0.040775749202514255,-0.1661764266764547,-0.00414902791280547,0.03820793888841223,-0.20684314764408368
2016-01-13,EEM,-0.03756165946667933,0.04376469404945982,0.0353273950818529,-0.20189848675750968,-0.030308563671755384,0.01821506005437601,-0.4839099740126425
2016-01-13,TLT,0.1310582951204804,0.413076433089568,-0.007868624748096353,-0.12129995257232229,0.12522742235490592,0.06471911996980828,1.121934683992059
2016-01-13,GLD,0.08178933780742703,0.11184939314355158,-0.0003641552005970716,-0.16190433877076077,0.02529056570193866,0.0005193871412387807,0.09557851060446317
2016-01-13,DBC,0.10311717147058652,0.12287303277718609,0.059071224416778145,-0.2685779346872191,0.09219102612203645,-0.04472182997168772,0.09940453194815291
2016-01-14,SPY,0.014177728463151462,0.002175764263651514,-0.010346754447458473,-0.177738105547661,0.001507609677500632,0.0641216184961797,-0.33131286383562575
2016-01-14,QQQ,-0.09440424138330261,0.09873294722056536,-0.03485943411186376,-0.22078364112047538,-0.02272819965452444,0.0007836819039530596,-0.768690167637715
2016-01-14,IWM,0.1721736702931984,0.16640077471975245,-0.0032837698142071936,-0.2500045914996719,0.13027434774963287,0.10712655464408583,0.38260901333687064
2016-01-14,EFA,-0.015646764586853656,0.053657400600546135,0.027034316606482034,-0.16681174299962226,-0.0050547648557812686,0.04386732197777077,-0.15915335095188893
2016-01-14,EEM,-0.02145365866028759,0.033447661422215225,0.023325250868569736,-0.20076405960812202,-0.03153951724950732,0.020568659378819687,-0.43453552906715276
2016-01-14,TLT,0.13352575419081703,0.4341864292032558,-0.027429664621885674,-0.12406863101588951,0.12485110851086101,0.058594172627017604,1.1038096246913909
2016-01-14,GLD,0.06601709252553456,0.0983506829117724,-0.010485898717798037,-0.15710318595278452,0.02517311955845347,0.016694284326689957,0.08183651077872908
2016-01-14,DBC,0.10665182309654364,0.1134760515804647,0.04155798148856771,-0.2688766966376905,0.09037026679247706,-0.03642617914782997,0.12543676268539156
2016-01-15,SPY,0.019996946405314464,-0.003682339882273289,-0.00598793922923857,-0.1774401055393367,0.0005395756784840611,0.06727954398873237,-0.2800301572165429
2016-01-15,QQQ,-0.08183560487256003,0.10131432141526608,-0.046229469217544006,-0.21979057098806468,-0.023194170129874014,0.007588955194395952,-0.7583461469729933
2016-01-15,IWM,0.1625381607068317,0.18151061548191727,-0.007198141382896539,-0.24902113470584084,0.12953487664217245,0.11032374428090375,0.38657329669057217
2016-01-15,EFA,-0.024411873632437908,0.04138893057995707,0.015424410095842611,-0.16679049461869233,-0.005909648025364422,0.05907902731267578,-0.22108711598544764
2016-01-15,EEM,-0.02580963705571615,0.017031469604115168,0.033814632476720785,-0.2007906513406229,-0.032697229576440834,0.05255104635603636,-0.4175825588194632
2016-01-15,TLT,0.1360654193630073,0.45305206737980486,-0.04072172895841253,-0.12671107987653812,0.12467159665654948,0.03327588690846728,1.079782437462943
2016-01-15,GLD,0.05744823490369999,0.1143600054422591,-0.027139077670804923,-0.15729428968918902,0.02502648731431001,0.027670983361776758,0.052965719627973196
2016-01-15,DBC,0.1108342007665748,0.18492514207896815,0.017689951873997356,-0.26700666446072824,0.08802862885524942,-0.03088285509432176,0.15772452521295843
2016-01-18,SPY,0.017601201250617038,-0.011281831953665611,0.00621321387678031,-0.17673406508373166,-0.00032297594502672666,0.05560451733010985,-0.29302181773895314
2016-01-18,QQQ,-0.07363744411115525,0.10227699092397646,-0.04625326796341156,-0.21977478383293123,-0.023670748588712542,-0.02327814110021975,-0.7904544950856015
2016-01-18,IWM,0.16282716713919543,0.18983863383072408,0.014176183352992755,-0.2466379240485967,0.12894759261386057,0.11414039796189512,0.44557588106361956
2016-01-18,EFA,-0.01323188326992708,0.02958504637061088,0.032092480488776,-0.16752718284777554,-0.006832022919162295,0.04069917685777047,-0.20678476379085914
2016-01-18,EEM,-0.010655784697187642,0.02946445425049604,0.009857679801390518,-0.1974756811687717,-0.034049349905176385,0.012724354095456913,-0.4867420342362558
2016-01-18,TLT,0.13146134068544968,0.4528719459611996,-0.043481804156842996,-0.11975911073806803,0.12412540404384487,0.0400481637404182,1.077227007896885
2016-01-18,GLD,0.06160086299892131,0.10267322689561054,-0.021871460863320813,-0.15237330104665817,0.02462334521287679,0.018873344009711746,0.058456977884316155
2016-01-18,DBC,0.11386354010799415,0.17135793000034494,0.026239905539038877,-0.24951124253150403,0.08503112033878368,-0.02511772852585792,0.19574324400684864
2016-01-19,SPY,0.03768040147211904,0.011209157645887702,-0.008610889652933329,-0.18359414499793286,-0.0010464767114576334,0.03681121700663259,-0.32219011154562566
2016-01-19,QQQ,-0.059266868880633705,0.11754397126612948,-0.047328153245324245,-0.2164083216563066,-0.024359344503437907,-0.0432331021633372,-0.7435770090650531
2016-01-19,IWM,0.21136575338696928,0.20527733376349766,0.013739879089063933,-0.25374052709319356,0.12879685190797852,0.0675726536214063,0.5503267282153832
2016-01-19,EFA,0.005189519830267608,0.04849341839189725,0.03540021690599349,-0.1694365627880406,-0.007677651882395109,0.02941093661135108,-0.14755721501344513
2016-01-19,EEM,-0.006184339602075983,0.056075682302543894,0.004608658702286328,-0.2035723045512138,-0.03495575402048445,0.0013987854695041158,-0.5019867960766318
2016-01-19,TLT,0.11176155788515318,0.43770131598635986,-0.03219477442737517,-0.1204592852014496,0.12357644317864724,0.051697433650132796,1.055983465991719
2016-01-19,GLD,0.08662758179377894,0.11581428889488743,-0.03512870074620378,-0.15369308924124644,0.02487630029478516,0.005606356106910848,0.06395874077166165
2016-01-19,DBC,0.09126465774814951,0.15827899198500406,0.006963782354262205,-0.2501291014293224,0.08228036812543293,-0.044000192621231116,0.04504219672199208
2016-01-20,SPY,0.04672494309629216,0.02168431119986458,-0.03995803650340468,-0.1860523567655662,-0.0014501428638710179,0.02308852928607341,-0.33647554995693013
2016-01-20,QQQ,-0.03669614575226032,0.1316336920624508,-0.08335866129622582,-0.22143642096118274,-0.02465507822177493,-0.07355363336666798,-0.7429197496665457
2016-01-20,IWM,0.23989513450590594,0.20678136941189607,-0.01452828357967606,-0.2501413994042712,0.1293981095843184,0.054830210212890584,0.6092125435100404
2016-01-20,EFA,0.005676506192382913,0.031620232440182416,0.01568439808422306,-0.1717329731362743,-0.008211510256470156,0.030986225874910733,-0.19389702828888494
